trait,attribute,overall_mean_template_0,p_value_template_0,statistic_template_0,test_type_template_0,race_Black_mean_template_0,race_East Asian_mean_template_0,race_Indian_mean_template_0,race_Latino_Hispanic_mean_template_0,race_Middle Eastern_mean_template_0,race_Southeast Asian_mean_template_0,race_White_mean_template_0,race_Black_diff_from_overall_template_0,race_East Asian_diff_from_overall_template_0,race_Indian_diff_from_overall_template_0,race_Latino_Hispanic_diff_from_overall_template_0,race_Middle Eastern_diff_from_overall_template_0,race_Southeast Asian_diff_from_overall_template_0,race_White_diff_from_overall_template_0,overall_mean_template_1,p_value_template_1,statistic_template_1,test_type_template_1,race_Black_mean_template_1,race_East Asian_mean_template_1,race_Indian_mean_template_1,race_Latino_Hispanic_mean_template_1,race_Middle Eastern_mean_template_1,race_Southeast Asian_mean_template_1,race_White_mean_template_1,race_Black_diff_from_overall_template_1,race_East Asian_diff_from_overall_template_1,race_Indian_diff_from_overall_template_1,race_Latino_Hispanic_diff_from_overall_template_1,race_Middle Eastern_diff_from_overall_template_1,race_Southeast Asian_diff_from_overall_template_1,race_White_diff_from_overall_template_1,overall_mean_template_2,p_value_template_2,statistic_template_2,test_type_template_2,race_Black_mean_template_2,race_East Asian_mean_template_2,race_Indian_mean_template_2,race_Latino_Hispanic_mean_template_2,race_Middle Eastern_mean_template_2,race_Southeast Asian_mean_template_2,race_White_mean_template_2,race_Black_diff_from_overall_template_2,race_East Asian_diff_from_overall_template_2,race_Indian_diff_from_overall_template_2,race_Latino_Hispanic_diff_from_overall_template_2,race_Middle Eastern_diff_from_overall_template_2,race_Southeast Asian_diff_from_overall_template_2,race_White_diff_from_overall_template_2,overall_mean_template_3,p_value_template_3,statistic_template_3,test_type_template_3,race_Black_mean_template_3,race_East Asian_mean_template_3,race_Indian_mean_template_3,race_Latino_Hispanic_mean_template_3,race_Middle Eastern_mean_template_3,race_Southeast Asian_mean_template_3,race_White_mean_template_3,race_Black_diff_from_overall_template_3,race_East Asian_diff_from_overall_template_3,race_Indian_diff_from_overall_template_3,race_Latino_Hispanic_diff_from_overall_template_3,race_Middle Eastern_diff_from_overall_template_3,race_Southeast Asian_diff_from_overall_template_3,race_White_diff_from_overall_template_3,overall_mean_template_4,p_value_template_4,statistic_template_4,test_type_template_4,race_Black_mean_template_4,race_East Asian_mean_template_4,race_Indian_mean_template_4,race_Latino_Hispanic_mean_template_4,race_Middle Eastern_mean_template_4,race_Southeast Asian_mean_template_4,race_White_mean_template_4,race_Black_diff_from_overall_template_4,race_East Asian_diff_from_overall_template_4,race_Indian_diff_from_overall_template_4,race_Latino_Hispanic_diff_from_overall_template_4,race_Middle Eastern_diff_from_overall_template_4,race_Southeast Asian_diff_from_overall_template_4,race_White_diff_from_overall_template_4
courteous,race,0.7913097306793812,5.354914634689524e-07,6.682006767404083,anova,0.7749013863357843,0.8207677504595589,0.783697629442402,0.7901933258655025,0.7752479104434743,0.794683957567402,0.7996761546415441,-0.016408344343596837,0.029458019780177702,-0.007612101236979196,-0.0011164048138786464,-0.016061820235906854,0.0033742268880208037,0.008366423962162917,0.7506033761160714,2.7117536577421293e-07,6.938505231568499,anova,0.7301827225030637,0.7844563802083333,0.7429931640625,0.7499062930836397,0.7312210382199755,0.7507625804227941,0.7647014543121936,-0.02042065361300771,0.033853004092261885,-0.007610212053571375,-0.0006970830324317667,-0.01938233789609589,0.00015920430672267116,0.014098078196122188,0.7407617905560662,2.5300410189347913e-06,6.093664823515769,anova,0.712762331495098,0.7802238913143382,0.7331821815640318,0.7409016927083333,0.7235812916475184,0.7422231636795343,0.7524579814836091,-0.027999459060968124,0.039462100758272056,-0.007579608992034359,0.0001399021522671129,-0.01718049890854778,0.0014613731234681682,0.011696190927542927,0.7408746884984463,3.868560832430588e-06,5.931970732357753,anova,0.7251562978707108,0.7675513174019608,0.7334431966145833,0.7415651807598039,0.7236039105583639,0.7407339058670344,0.7540690104166666,-0.0157183906277355,0.02667662890351452,-0.00743149188386294,0.0006904922613576447,-0.01727077794008236,-0.0001407826314119287,0.013194321918220342,0.7545454308432358,5.6835706312522015e-09,8.384928356849663,anova,0.7235983455882353,0.801324462890625,0.7518636067708333,0.7507838828890931,0.7295735078699449,0.7628259995404412,0.7618482103534773,-0.03094708525500045,0.0467790320473892,-0.0026818240724024722,-0.00376154795414263,-0.024971922973290872,0.008280568697205393,0.007302779510241497
loving,race,0.609367118429403,0.0001208124864326325,4.603869238934614,anova,0.6047096402037377,0.6365806429993872,0.5855048684512868,0.6080883549708946,0.5934642716950062,0.6002087162990196,0.637013334386489,-0.0046574782256653124,0.02721352456998416,-0.023862249978116257,-0.001278763458508414,-0.015902846734396903,-0.009158402130383436,0.02764621595708594,0.7541190695028012,0.0008620812645958825,3.824611987593096,anova,0.7462416704963235,0.7768674364276961,0.7402264763327205,0.752563715916054,0.7395869236366421,0.7509655522365196,0.772381711473652,-0.007877399006477659,0.022748366924894903,-0.013892593170080625,-0.001555353586747188,-0.01453214586615903,-0.003153517266281547,0.018262641970850813,0.7287250828676197,0.0023608155618487464,3.415767767764359,anova,0.72369384765625,0.7601489497166054,0.7150968663832721,0.7223775527056526,0.7053294462316176,0.7289718328737745,0.7454570845061658,-0.005031235211369722,0.03142386684898568,-0.013628216484347644,-0.0063475301619670965,-0.023395636636002082,0.0002467500061548167,0.016732001638546046,0.6282045337666317,0.0014088737696599178,3.626229408902243,anova,0.6292001761642156,0.6477206361060049,0.6092516132429534,0.6288083543964461,0.6117845722273284,0.6192622166053922,0.6514041676240809,0.0009956423975839845,0.019516102339373287,-0.01895292052367825,0.0006038206298144555,-0.01641996153930325,-0.0089423171612395,0.023199633857449276,0.8721477946647409,0.0007370342024195665,3.8875607397299428,anova,0.878777956495098,0.8836186427696079,0.8673880782781863,0.8661218979779411,0.8571308210784314,0.874084712009804,0.8779124540441177,0.00663016183035714,0.011470848104866982,-0.004759716386554591,-0.006025896686799759,-0.01501697358630949,0.0019369173450630717,0.0057646593793767575
intelligent,race,0.5154403216364671,2.03731178824783e-05,5.295258944518575,anova,0.5112247242647059,0.5400766410079657,0.4969494389552696,0.5252910539215686,0.4973034428615196,0.5080578373927697,0.5291791130514706,-0.004215597371761248,0.024636319371498572,-0.01849088268119753,0.009850732285101471,-0.018136878774947518,-0.007382484243697474,0.013738791415003448,0.6769179742209384,2.1038094282925787e-06,6.163777773408864,anova,0.6699692670036764,0.6834008310355392,0.6712904986213235,0.6895632276348039,0.6690913181678921,0.6595645680147059,0.6955461090686275,-0.006948707217261929,0.0064828568146008125,-0.005627475599614851,0.012645253413865576,-0.007826656053046221,-0.01735340620623249,0.018628134847689104,0.7939855238970588,0.00021866443823800205,4.370688674162412,anova,0.7853960822610294,0.8003504136029411,0.7972354664522059,0.8074134976256128,0.789377010569853,0.7723738128063725,0.805752383961397,-0.008589441636029371,0.006364889705882337,0.0032499425551471006,0.013427973728553977,-0.004608513327205799,-0.02161171109068627,0.011766860064338247,0.3841079070788472,0.0016750808204719916,3.55590541314807,anova,0.3758453369140625,0.3972601198682598,0.37568862017463234,0.3995372099034927,0.3712625540939032,0.3689471674900429,0.4002143411075368,-0.008262570164784655,0.013152212789412643,-0.00841928690421484,0.015429302824645497,-0.012845352984943992,-0.015160739588804262,0.01610643402868961,0.8216128052783613,7.460283260985375e-06,5.681117990617187,anova,0.8143377565870098,0.826153684129902,0.8190889246323529,0.8345425474877451,0.8165915096507353,0.8057693780637255,0.8348058363970589,-0.007275048691351538,0.004540878851540642,-0.002523880646008392,0.01292974220938381,-0.005021295627625988,-0.01584342721463583,0.013193031118697518
smart,race,0.6321510635504202,1.716030386695529e-12,11.384561304935682,anova,0.606796204810049,0.6653636259191177,0.6225315467984068,0.6402647729013481,0.6134004480698529,0.6200204886642157,0.656680357689951,-0.025354858740371133,0.03321256236869752,-0.009619516752013335,0.008113709350927922,-0.018750615480567223,-0.012130574886204504,0.024529294139530866,0.7337482356223739,2.773634908704734e-06,6.058677269536153,anova,0.7252312155330882,0.7515423943014706,0.7334534888174019,0.7395565257352941,0.7163923674938726,0.721643305759804,0.7484183517156863,-0.008517020089285676,0.017794158679096728,-0.00029474680497199035,0.005808290112920167,-0.017355868128501317,-0.012104929862569946,0.014670116093312369,0.7474846933402267,2.401716952490989e-05,5.231797650049104,anova,0.738214111328125,0.7618628408394608,0.7476490693933824,0.7568455116421569,0.7350590724571079,0.7264897365196078,0.7662725112017463,-0.009270582012101736,0.01437814749923405,0.00016437605315566817,0.00936081830193014,-0.012425620883118826,-0.020994956820618915,0.018787817861519618,0.5244793889235382,2.481966797608975e-07,6.9718015687336905,anova,0.5044430003446692,0.5508410883884803,0.5279442880667892,0.5357206456801471,0.5057502297794118,0.5064297545189951,0.5402267156862746,-0.020036388578869024,0.026361699464942157,0.003464899143250988,0.01124125675660892,-0.018729159144126428,-0.018049634404543102,0.01574732676273638,0.8415188487504377,9.986966867158004e-06,5.569366029884641,anova,0.8293375651041667,0.854534792432598,0.8468740425857844,0.8517568550857844,0.82752685546875,0.83035888671875,0.8502429438572304,-0.012181283646271024,0.013015943682160303,0.005355193835346661,0.010238006335346661,-0.013991993281687654,-0.011159962031687676,0.008724095106792729
capable,race,0.8260141752013306,6.914760513661432e-06,5.7101612456199,anova,0.8220492493872549,0.8304888556985294,0.8222828584558823,0.8326152726715687,0.8201420802696079,0.820672487745098,0.8338484221813726,-0.003964925814075704,0.004474680497198791,-0.003731316745448243,0.006601097470238071,-0.005872094931722693,-0.005341687456232536,0.007834246980041981,0.8615900461747199,8.818742321735725e-06,5.617033001812369,anova,0.8655742570465687,0.8625162760416667,0.8607278262867647,0.8685183057598039,0.852899050245098,0.8516486672794118,0.8692459405637255,0.003984210871848748,0.0009262298669467928,-0.0008622198879552068,0.006928259585084029,-0.008690995929621859,-0.009941378895308106,0.007655894389005602,0.8253527387517507,7.390417268329952e-10,9.142889782328254,anova,0.8353017769607843,0.8153755935968138,0.8265084060968138,0.8407035079656863,0.8178021599264705,0.8097560508578432,0.8320216758578431,0.00994903820903359,-0.009977145154936973,0.001155667345063005,0.015350769213935522,-0.0075505788252802075,-0.015596687893907557,0.0066689371060923985,0.7780452610731793,3.714523259274968e-05,5.06318657219425,anova,0.7734001608455883,0.7804792815563726,0.7750363817401961,0.7899308746936274,0.7694249770220588,0.7700516046262255,0.7879935470281862,-0.004645100227591015,0.0024340204831933,-0.0030088793329832164,0.011885613620448154,-0.008620284051120475,-0.007993656446953823,0.009948285955006964,0.9228302942270659,0.00014954126224215274,4.520202110881713,anova,0.9270699295343138,0.9223106234681373,0.9195513556985294,0.9317478553921569,0.9176590265012254,0.914810240502451,0.926663028492647,0.004239635307247913,-0.0005196707589285587,-0.003278938528536446,0.008917561165091015,-0.005171267725840423,-0.008020053724614895,0.0038327342655811725
idiotic,race,0.037443504814340285,1.324760268155977e-12,11.480155907374474,anova,0.03834182514863855,0.0369906182382621,0.030952534021115762,0.033464375664206104,0.042612741507735905,0.03648778130026424,0.04325465782015931,0.0008983203342982637,-0.0004528865760781847,-0.006490970793224523,-0.003979129150134181,0.005169236693395619,-0.0009557235140760442,0.005811153005819025,0.07140600060214515,3.9659333590354955e-17,15.315679124224099,anova,0.07215852176441866,0.07122023339365043,0.05740751378676471,0.06744866464652267,0.08244474822399663,0.07003105013978247,0.07913127225988051,0.0007525211622735062,-0.00018576720849472483,-0.013998486815380441,-0.003957335955622476,0.011038747621851475,-0.0013749504623626757,0.007725271657735358,0.1437622048941647,2.3536627368248836e-08,7.85496795465903,anova,0.1564709981282552,0.14122671987496171,0.1221223045797909,0.13055445353190104,0.15923371408499923,0.14347751093845743,0.15324973312078738,0.01270879323409052,-0.0025354850192029765,-0.021639900314373794,-0.013207751362263653,0.015471509190834537,-0.00028469395570726586,0.009487528226622688,0.02401152071164768,1.3532133633045823e-07,7.199981699330906,anova,0.02734898398904238,0.02295903598561005,0.021523616828170458,0.02005212821212468,0.026997214672612197,0.023629379272460924,0.025570286021513088,0.0033374632773947,-0.0010524847260376287,-0.0024879038834772216,-0.003959392499522998,0.0029856939609645174,-0.00038214143918675544,0.0015587653098654078,0.20273640629958037,7.999809130102107e-20,17.604158843173145,anova,0.19722231696633732,0.20039023605047487,0.16842158448462394,0.1932697520536535,0.23271017635569852,0.19597886029411765,0.23116191789215687,-0.005514089333243044,-0.0023461702491054948,-0.03431482181495643,-0.009466654245926881,0.02997377005611815,-0.006757546005462717,0.028425511592576502
nice,race,0.9059332326680672,6.1586890215318455e-12,10.913658870898347,anova,0.9037607230392157,0.9189472273284314,0.9028147977941177,0.9026932061887255,0.8962574678308823,0.9078038832720589,0.9092553232230393,-0.0021725096288515156,0.013013994660364125,-0.0031184348739495826,-0.00324002647934174,-0.009675764837184908,0.0018706506039916082,0.0033220905549720126,0.8740431328781513,3.935819281587652e-09,8.521669174306377,anova,0.8726476332720589,0.8875679764093137,0.8659945618872549,0.8730152803308824,0.8622673483455883,0.8721287147671568,0.8846804151348039,-0.0013954996060924207,0.013524843531162456,-0.008048570990896398,-0.0010278525472688926,-0.011775784532563005,-0.0019144181109944647,0.010637282256652614,0.8214553790266107,7.780673271608493e-06,5.6650026609846345,anova,0.8144488166360294,0.8356474034926471,0.8098450903799019,0.8261220894607844,0.8085884842218137,0.8173837699142157,0.8381519990808823,-0.0070065623905812835,0.014192024466036401,-0.011610288646708766,0.00466671043417366,-0.012866894804796969,-0.004071609112395014,0.016696620054271638,0.8418662191439076,6.2318738222425255e-09,8.350756017948259,anova,0.8358527688419117,0.8630969477634803,0.8342510148590686,0.8383956609987745,0.8281479779411764,0.8436293658088235,0.8496897977941177,-0.0060134503019958485,0.02123072861957276,-0.007615204284838972,-0.0034705581451330847,-0.01371824120273113,0.0017631466649159488,0.007823578650210106,0.9082520898984594,1.9925541289734323e-13,12.178981546771084,anova,0.9019421147365196,0.9287367876838235,0.9036496629901961,0.9051350911458333,0.8959238089767156,0.9103534773284314,0.912023686427696,-0.006309975161939763,0.020484697785364103,-0.004602426908263291,-0.0031169987526260545,-0.012328280921743762,0.0021013874299720126,0.0037715965292366427
selfish,race,0.11001660216088388,1.350337026447724e-12,11.472989644213262,anova,0.11009048761106005,0.10314965341605392,0.10207456700942096,0.1110165465111826,0.1229577756395527,0.10681482950846354,0.11401235543045343,7.388545017616988e-05,-0.006866948744829959,-0.007942035151462926,0.0009999443502987232,0.012941173478668813,-0.0032017726524203455,0.003995753269569552,0.19745563752844889,2.3048031427991886e-12,11.275829486868204,anova,0.19916280110677084,0.18641189874387254,0.18557272518382353,0.19828084309895833,0.21927346622242647,0.1918267941942402,0.20166093414905026,0.0017071635783219574,-0.011043738784576346,-0.011882912344625352,0.0008252055705094408,0.02181782869397758,-0.005628843334208683,0.004205296620601373,0.19731127527915462,8.946253673556812e-16,14.168111671664317,anova,0.19275321212469362,0.18487782197840075,0.18177174586875766,0.1989361931295956,0.22686408547794118,0.18871917724609374,0.20725669112859987,-0.004558063154461001,-0.012433453300753877,-0.015539529410396963,0.0016249178504409711,0.029552810198786555,-0.00859209803306088,0.00994541584944525,0.08946456054345567,3.3772007821802637e-09,8.578605091296406,anova,0.09162304448146447,0.08540721220128676,0.08300749834846048,0.08831912769990809,0.09827061073452818,0.08783796721813726,0.09178646312040441,0.0021584839380087983,-0.004057348342168907,-0.006457062194995186,-0.0011454328435475808,0.008806050191072515,-0.0016265933253184067,0.0023219025769487395,0.28659245253277094,3.4416401714371513e-12,11.127928476759726,anova,0.2807138480392157,0.2734851313572304,0.2708577174766391,0.2897839116115196,0.31899641448376226,0.2799319996553309,0.29237814510569854,-0.005878604493555262,-0.013107321175540532,-0.01573473505613182,0.003191459078748682,0.03240396195099132,-0.0066604528774400484,0.005785692572927603
knowledgeable,race,0.7572553533132003,8.976085282704857e-07,6.4867221221919165,anova,0.7759784773284314,0.7509784773284314,0.7705987668504902,0.7586143344056373,0.7441746132046568,0.7468304802389706,0.7536123238357844,0.01872312401523113,-0.006276875984768893,0.013343413537289961,0.0013589810924370394,-0.013080740108543432,-0.010424873074229679,-0.0036430294774159044,0.7268988259366247,3.981794153866431e-09,8.5172803780089,anova,0.747393918504902,0.7186437270220588,0.743539368872549,0.7304093903186275,0.7137259689031863,0.7100763059129902,0.7245031020220588,0.020495092568277307,-0.008255098914565884,0.01664054293592432,0.003510564382002812,-0.013172857033438401,-0.01682252002363449,-0.0023957239145658837,0.7915116339504552,1.2113614021264975e-08,8.102894631131337,anova,0.798770201439951,0.7798258463541666,0.8132759842218137,0.7985576554840687,0.7848201976102941,0.7737261603860294,0.7916053921568628,0.007258567489495826,-0.011685787596288577,0.02176435027135848,0.007046021533613445,-0.0066914363401611165,-0.017785473564425835,9.375820640755705e-05,0.6414144906009279,3.358897708538215e-10,9.435174326375092,anova,0.6687906901041667,0.627047909007353,0.6612601485906863,0.6435465494791667,0.6280649222579657,0.6216653262867647,0.6395258884803922,0.027376199503238774,-0.014366581593574956,0.019845657989758347,0.0021320588782387517,-0.013349568342962193,-0.01974916431416318,-0.001888602120535765,0.9062821417629552,6.6520108115406385e-09,8.326389208556686,anova,0.9079905790441176,0.9001450482536765,0.9238779105392156,0.9149155560661765,0.8982306985294117,0.8965236289828431,0.9022915709252451,0.0017084372811624338,-0.006137093509278713,0.017595768776260456,0.008633414303221287,-0.008051443233543454,-0.009758512780112083,-0.003990570837710039
brave,race,0.5994232263217787,3.6292170076170994e-40,35.233017501511405,anova,0.6450243183210784,0.5812294155943627,0.5834161496629902,0.5969353170955882,0.5910223268995098,0.5922607421875,0.6060743144914216,0.04560109199929974,-0.018193810727415993,-0.016007076658788533,-0.0024879092261904656,-0.008400899422268848,-0.007162484134278668,0.0066510881696428825,0.7026417109812675,1.1996453864551795e-71,64.33238406275278,anova,0.7566861021752451,0.6801365272671569,0.6807698567708333,0.7036017922794118,0.6920242608762255,0.6930333754595588,0.7122400620404412,0.05404439119397764,-0.022505183714110588,-0.02187185421043414,0.0009600812981442886,-0.010617450105042003,-0.0096083355217087,0.009598351059173726,0.7012601622680322,1.0719659260816746e-59,52.995491525819,anova,0.7604496974571079,0.6607666015625,0.6966509650735294,0.7070503982843137,0.6920805089613971,0.6885665594362745,0.703256405101103,0.05918953518907566,-0.04049356070553223,-0.004609197194502812,0.00579023601628148,-0.009179653306635172,-0.012693602831757689,0.0019962428330707604,0.5002680759803921,2.713611154880203e-47,41.60856944937959,anova,0.5450975605085784,0.4824510761335784,0.4718357460171569,0.4972215839460784,0.4944752412683823,0.49407767501531863,0.5167176489736519,0.04482948452818625,-0.01781699984681373,-0.028432329963235248,-0.0030464920343137303,-0.005792834712009809,-0.006190400965073506,0.016449572993259776,0.7544936236213236,3.43665426954594e-77,69.72355567494375,anova,0.8092371323529411,0.7230880438112746,0.7586789598651961,0.7540747549019607,0.7449898514093137,0.7463924632352941,0.7449941597732843,0.054743508731617596,-0.03140557981004899,0.004185336243872517,-0.00041886871936280823,-0.00950377221200982,-0.008101160386029482,-0.009499463848039236
